university,department_code,course_number,title,description,progressive_signal,western_canon_signal,climate_narrow_signal,climate_broad_signal
Rensselaer Polytechnic Institute,ERTH,4750,Geographic Information Systems in the Sciences,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4710,Groundwater Hydrology,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4200,Applied Micropaleontology,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,1200,Geology II: Earth’s Surface,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4960,Topics in Geology,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4940,Readings in Geology,Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4970,Out-of-Classroom Experience in Earth Sciences,Requires a written proposal and final report. Credit Hours: 2 to 4 Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2020 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,6240,Air Pollution Control,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,6300,Advanced Metamorphic Petrology,"Schreinemakers’ analysis, petrogenetic grids, P-T-X relations, reaction space, geothermometry, geobarometry, and analysis of zoned prophyroblasts. Heat flow, metamorphic, and tectonic evolution. Laboratory involves analysis of textural relations in thin section and computer exercises. When Offered: Fall term odd-numbered years. Credit Hours: 4 Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2020 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
Rensselaer Polytechnic Institute,ERTH,6400,Xinformatics,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,6540,Advanced Igneous Petrology,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,6580,Seminar in Geophysics: Selected Topics,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,6960,Topics in Environmental Engineering,Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) .,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,6690,Aqueous Geochemistry,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4690,Aqueous Geochemistry,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,6940,Readings in Geology,Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4980,Undergraduate Research Thesis,,False,False,False,False
Rensselaer Polytechnic Institute,ENVE,6140,Stream Pollution Control,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,6710,Advanced Groundwater Hydrology,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,6960,Special Topics in Geology,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,6990,Master’s Thesis,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4810,Chemistry of the Environment,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,6970,Professional Project,"A Professional Project often serves as a culminating experience for a Professional Master’s program but, with departmental or school approval, can be used to fulfill other program requirements. With approval, students may register for more than one Professional Project. Professional Projects must result in documentation established by each department or school, but are not submitted to the Office of Graduate Education and are not archived in the library. Grades of A, B, C, or F are assigned by the faculty adviser at the end of the semester. If not completed on time, a formal Incomplete grade may be assigned by the faculty adviser, listing the work remaining to be completed and the time limit for completing this work. Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2021 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) .",False,False,False,False
Rensselaer Polytechnic Institute,ESCI,6990,Master’s Thesis,,False,False,False,False
Rensselaer Polytechnic Institute,ESCI,9990,Dissertation,"Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S. Credit Hours: Variable Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2020 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .",False,False,False,False
Rensselaer Polytechnic Institute,GSAS,2510,Introduction to Game Design,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,9990,Dissertation,"Grades of IP are assigned until the dissertation has been publicly defended, approved by the doctoral committee, and accepted by the Office of Graduate Education to be archived in a standard format in the library. Grades will then be listed as S. Credit Hours: Variable Back to Top | Print-Friendly Page (opens a new window) Add to Portfolio (opens a new window) All catalogs © 2021 Rensselaer Polytechnic Institute. Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) .",False,False,False,False
Rensselaer Polytechnic Institute,GSAS,1600,History and Culture of Games,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,6350,Data Science,,False,False,False,False
Rensselaer Polytechnic Institute,GSAS,2520,Introduction to Game Storytelling,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,6200,Applied Micropaleontology,,False,False,False,False
Rensselaer Polytechnic Institute,GSAS,4540,Game Development II,,False,False,False,False
Rensselaer Polytechnic Institute,GSAS,4520,Game Development I,,False,False,False,False
Rensselaer Polytechnic Institute,GSAS,4510,Experimental Game Design,,False,False,False,False
Rensselaer Polytechnic Institute,GSAS,4940,GSAS Research Project,,False,False,False,False
Rensselaer Polytechnic Institute,IENV,4700,One Mile of the Hudson River,,False,False,False,False
Rensselaer Polytechnic Institute,IENV,2100,Introduction to Environmental Studies,,False,False,False,True
Rensselaer Polytechnic Institute,IHSS,1010,Exploring Music @Rensselaer,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,1140,Minds and Machines,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,1110,Nature/Society,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,1220,IT and Society,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,1240,Environment and Politics,,False,False,False,False
Rensselaer Polytechnic Institute,GSAS,1040,Art for Interactive Media,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,1290,American Politics in Crisis,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,1300,Race and Film in U.S. Culture and History,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,1320,A Century of Environmental Thought,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4560,Isotope Geochemistry,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,1350,"Law, Values, and Public Policy: Perspectives on Science and Technology",,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,1560,Media and Society,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,1610,Product Design and Innovation Design Studio I,,False,False,False,False
Rensselaer Polytechnic Institute,IENV,1910,Environmental Seminar,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,1666,Religion in a Global World,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,1080,History of Jazz and Improvised Music,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,2610,Product Design and Innovation Studio III,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,1200,Principles of Economics,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,2960,Topics in Interdisciplinary Humanities and Social Science Studies,Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,4800,Experiential Learning Project,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,6210,Human-Centered Design,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,4960,Topics in Interdisciplinary Humanities and Social Science Studies,Powered by the Acalog™ Academic Catalog Management System™ (ACMS™) . Mobile Site .,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,6960,Topics in Interdisciplinary Humanities and Social Science Studies,,False,False,False,False
Rensselaer Polytechnic Institute,ISCI,4510,Origins of Life Seminar,,False,False,False,False
Rensselaer Polytechnic Institute,ESCI,6980,Master’s Project,,False,False,False,False
Rensselaer Polytechnic Institute,ISCI,1600,Materials Science,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,1410,Century of the Gene,,False,False,False,False
Rensselaer Polytechnic Institute,ISCI,6970,Professional Project,,False,False,False,False
Rensselaer Polytechnic Institute,ISCI,6980,Master’s Project,,False,False,False,False
Rensselaer Polytechnic Institute,ISCI,9990,Dissertation,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,1100,Introduction to Industrial & Systems Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,2940,Readings in ISYE,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,2960,Topics in ISYE,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4140,Statistical Analysis,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4200,Design and Analysis of Work Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4210,Design and Analysis of Supply Chains,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,1310,Cultures of Scientific Revolutions,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4230,Quality Control,,False,False,False,False
Rensselaer Polytechnic Institute,GSAS,2540,Introduction to Game Programming,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4240,Engineering Project Management,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,6980,Master’s Project,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4270,Multidisciplinary Capstone Design,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4280,Decision Focused Systems Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4290,Discrete Event Simulation Modeling and Analysis,,False,False,False,False
Rensselaer Polytechnic Institute,ERTH,4350,Data Science,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4300,Complex Systems Models for Industrial and Systems Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4310,Ethics of Modeling for Industrial and System Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4530,Information Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,2210,Production and Operations Management,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4760,Mathematical Statistics,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4810,Computational Intelligence,,False,False,False,False
Rensselaer Polytechnic Institute,ISCI,4950,Research Rotation,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4260,Human Performance Modeling and Support,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4960,Topics in ISYE,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6010,Applied Regression Analysis,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6020,Design of Experiments,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4320,Theory of Production Scheduling,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6180,Knowledge Discovery with Data Mining,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6190,Introduction to Big Data Analytics,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6100,Time Series Analysis,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4600,Operations Research Methods,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6210,Theory of Production Scheduling,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4220,Optimization Algorithms and Applications,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6600,Design of Manufacturing System Supply Chains,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6610,Systems Modeling in Decision Sciences,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6620,Discrete-Event Simulation,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6820,Queuing Systems and Applications,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6840,Modeling Large-Scale Systems,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6870,Introduction to Neural Networks,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6940,Readings in ISYE,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6960,Topics in ISYE,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6970,Professional Project,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6980,Master’s Project,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6990,Master’s Thesis,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4940,Readings in ISYE,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,1100,Introduction to Information Technology and Web Science,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4250,Facilities Design and Industrial Logistics,,False,False,False,False
Rensselaer Polytechnic Institute,ISCI,6990,Master’s Thesis,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,9990,Dissertation,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,1220,IT and Society,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,2110,Web Systems Development,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,2210,Introduction to Human Computer Interaction,,False,False,False,False
Rensselaer Polytechnic Institute,IHSS,1960,Topics in Interdisciplinary Humanities and Social Science Studies,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,4350,Data Science,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,4310,Managing IT Resources,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,4330,Design of Experiments,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,4370,Information System Security,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,4500,Web Science Systems Development,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,4600,Data Analytics,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6760,Integer and Combinatorial Optimization,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,4990,Senior Thesis,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,4400,X-Informatics,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6770,Introduction to Optimization,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,6400,X-Informatics,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,6440,Big Data Policy,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6780,Conic Optimization,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,4980,Special Projects,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,6980,Master’s Project,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,6300,Business Issues for Engineers and Scientists,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,6990,Master’s Thesis,,False,False,False,False
Rensselaer Polytechnic Institute,LANG,1410,Chinese I,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,4100,Information Technology and Web Science Capstone,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,4300,Business Issues for Engineers and Scientists,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,6700,Software Development,,False,False,False,False
Rensselaer Polytechnic Institute,LANG,2940,Language Studies,,False,False,False,False
Rensselaer Polytechnic Institute,LANG,4430,Chinese IV,,False,False,False,False
Rensselaer Polytechnic Institute,LANG,4470,Chinese V,,False,False,False,False
Rensselaer Polytechnic Institute,LANG,4940,Language Studies,,False,False,False,False
Rensselaer Polytechnic Institute,LANG,6940,Language Studies,,False,False,False,False
Rensselaer Polytechnic Institute,LGHT,4230,Lighting Design,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,4700,Software Development,,False,False,False,False
Rensselaer Polytechnic Institute,LGHT,4760,Lighting Workshop,,False,False,False,False
Rensselaer Polytechnic Institute,LGHT,4830,Physics of Light,,False,False,False,False
Rensselaer Polytechnic Institute,LGHT,4870,Light and Health,,False,False,False,False
Rensselaer Polytechnic Institute,LGHT,4840,Human Factors in Lighting,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,6350,Data Science,,False,False,False,False
Rensselaer Polytechnic Institute,LGHT,4940,Advanced Individual Projects in Lighting,,False,False,False,False
Rensselaer Polytechnic Institute,LGHT,6760,Lighting Workshop,,False,False,False,False
Rensselaer Polytechnic Institute,LGHT,6750,Lighting Research Design,,False,False,False,False
Rensselaer Polytechnic Institute,ISYE,6900,Seminar in ISYE Research,,False,False,False,False
Rensselaer Polytechnic Institute,LGHT,6780,Lighting Leadership Seminar,,False,False,False,False
Rensselaer Polytechnic Institute,LGHT,6770,Light and Health,,False,False,False,False
Rensselaer Polytechnic Institute,LGHT,6830,The Physics of Light,,False,False,False,False
Rensselaer Polytechnic Institute,LITR,2110,Introduction to Literature,,False,False,False,False
Rensselaer Polytechnic Institute,LITR,2120,Literature and Media,,False,False,False,False
Rensselaer Polytechnic Institute,LITR,2150,Modern and Contemporary Literature,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,6800,Information Technology Master’s Capstone,,False,False,False,False
Rensselaer Polytechnic Institute,ITWS,6600,Data Analytics,,False,False,False,False
Rensselaer Polytechnic Institute,LITR,2770,Women Writers,,False,False,False,False
Rensselaer Polytechnic Institute,LITR,2940,Literature Studies,,False,False,False,False
Rensselaer Polytechnic Institute,LITR,4150,Science and Fiction,,False,False,False,False
Rensselaer Polytechnic Institute,LITR,6940,Literature Studies,,False,False,False,False
Rensselaer Polytechnic Institute,LGHT,6990,Master’s Thesis,,False,False,False,False
Rensselaer Polytechnic Institute,LITR,4230,Irish Literature,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,1060,Fundamentals of Flight,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,1090,Introduction to Mechatronics Hardware and Software,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,1100,Introduction to Nuclear Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,2110,Numerical Methods and Programming for Engineers,,False,False,False,False
Rensselaer Polytechnic Institute,LGHT,6980,Master’s Project,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,2220,Inventor’s Studio 1,,False,False,False,False
Rensselaer Polytechnic Institute,LANG,2420,Chinese III,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,2400,Fundamentals of Nuclear Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,2720,Fluid Mechanics,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,2830,Nuclear Phenomena for Engineering Applications,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,2940,"Readings in Mechanical Engineering, Aerospace Engineering, or Nuclear Engineering",,False,False,False,False
Rensselaer Polytechnic Institute,MANE,2960,"Topics in Mechanical Engineering, Aerospace Engineering, or Nuclear Engineering",,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4020,Thermal and Fluids Engineering Laboratory,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,2710,Thermodynamics,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4030,Elements of Mechanical Design,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,1960,"Topics in Mechanical Engineering, Aerospace Engineering, or Nuclear Engineering",,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4050,Modeling and Control of Dynamic Systems,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4060,Aerospace Structures and Materials,,False,False,False,False
Rensselaer Polytechnic Institute,LITR,4410,Film Theory,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4070,Aerodynamics I,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4100,Spaceflight Mechanics,,False,False,False,False
Rensselaer Polytechnic Institute,LITR,6960,Topics in Literature,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4120,Robotics I,,False,False,False,False
Rensselaer Polytechnic Institute,LGHT,6940,Advanced Individual Projects in Lighting,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4040,Mechanical Systems Laboratory,,False,False,False,False
Rensselaer Polytechnic Institute,LANG,2410,Chinese II,,False,False,False,False
Rensselaer Polytechnic Institute,LITR,4960,Topics in Literature,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4220,Inventors Studio 2,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4230,Air Vehicle Design,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4010,Thermal and Fluids Engineering II,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4260,Multidisciplinary Capstone Design,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4280,Numerical Design Optimization,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4330,Inventor’s Studio 3,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4340,Physics of Radiology,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4350,Nuclear Instrumentation and Measurement,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4090,Flight Mechanics,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4360,Introduction to Fusion Devices and Systems,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4370,Nuclear Engineering Laboratory,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4380,Nuclear Engineering Senior Design Project I,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4140,Introduction to Computational Fluid Dynamics,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4390,Nuclear Engineering Senior Design Project II,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4190,Bio-Fluid Mechanics,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4240,Introduction to Finite Elements,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4170,Machine Dynamics,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4410,Applied Atomic and Nuclear Physics,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4400,Nuclear Power Systems Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4420,Radiation Technology,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4440,Critical Reactor Laboratory,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4450,Nuclear Fuel Management,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4470,Radiological Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4500,Modeling and Control of Dynamic Systems,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4460,Engineering Materials for Nuclear Application,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4480,Physics of Nuclear Reactors,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4510,Control Systems Laboratory,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4540,Digital Control Systems,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4610,Vibrations,,False,False,False,False
Rensselaer Polytechnic Institute,LGHT,4770,Lighting Technologies and Applications,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4730,Heat Transfer,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4740,Thermal and Fluids Engineering Laboratory,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4550,Analysis of Manufacturing Processes,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4760,"Heating, Ventilation, and Air Conditioning",,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4080,Propulsion Systems,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4750,Combustion Systems,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4770,Design and Analysis of Energy Systems,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4800,Boundary Layers and Heat Transfer,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4850,Space Vehicle Design,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4830,Acoustics Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4860,Introduction to Helicopter Design,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4910,Fluid Dynamics Laboratory,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4920,Aerospace Structures and Control Laboratory,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4940,"Individual Projects in Mechanical Engineering, Aerospace Engineering or Nuclear Engineering",,False,False,False,False
Rensselaer Polytechnic Institute,MANE,5000,Advanced Engineering Mathematics I,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4960,"Topics in Mechanical Engineering, Aerospace Engineering, or Nuclear Engineering",,False,False,False,False
Rensselaer Polytechnic Institute,MANE,5060,Introduction to Compressible Flow,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,6060,"Rotorcraft Performance, Stability, and Control",,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4530,Control Systems Engineering,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,6140,Introduction to CFD,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,6110,Kinematic Synthesis,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,6150,Advanced Structural Analysis,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,6170,Mechanics of Solids,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,6180,Mechanics of Composite Materials,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,6190,Bio-Fluid Mechanics,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4180,Mechanisms,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,6210,Structural Stability,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,6230,Advanced Manufacturing Processes and Systems,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,6240,Introduction to Neural Networks,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,6260,Radiation Technology and Applications,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,6270,Environmental Radiation Safety Controls,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,5100,Mechanical Engineering Foundations I,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,5080,Turbomachinery,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4900,Aeroelasticity and Structural Vibrations,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,6120,Robotics I,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4670,Mechanical Behavior of Materials,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4200,"Rotorcraft Performance, Stability, and Control",,False,False,False,False
Rensselaer Polytechnic Institute,MANE,6200,Plates and Shells,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,6250,Continuum Mechanics,,False,False,False,False
Rensselaer Polytechnic Institute,MANE,4520,Mechatronics,,False,False,False,False
