university,academic_year,academic_year_label,department_code,course_number,title,description,broad_area,level,progressive_signal,western_canon_signal,climate_narrow_signal,climate_broad_signal,cross_listed
pitt,2026,2025-2026,ANTH,1724,THE ANTHROPOLOGY OF SCIENCE: GLOBAL PERSPECTIVES,,Social Sciences,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ANTH,1725,SOCIAL AND HEALTH ISSUES IN EAST AFRICA,,Social Sciences,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ANTH,1726,GLOBAL PHARMACEUTICALS,,Social Sciences,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,0101,MODERN STANDARD ARABIC 1/EGYPTIAN 1,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,0104,MODERN STANDARD ARABIC 4/EGYPTIAN 4,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,0103,MODERN STANDARD ARABIC 3/EGYPTIAN 3,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ANTH,1727,HEALTH AND ENVIRONMENT IN PITTSBURGH,,Social Sciences,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,0102,MODERN STANDARD ARABIC 2/EGYPTIAN 2,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,0105,MODERN STANDARD ARABIC 5/EGYPTIAN 5,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,0121,MODERN STANDARD ARABIC 1/LEVANTINE 1,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,0106,MODERN STANDARD ARABIC 6/EGYPTIAN 6,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,0122,MODERN STANDARD ARABIC 2/LEVANTINE 2,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,0123,MODERN STANDARD ARABIC 3/LEVANTINE 3,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,0125,MODERN STANDARD ARABIC 5/LEVANTINE 5,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,0126,MODERN STANDARD ARABIC 6/LEVANTINE 6,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,0124,MODERN STANDARD ARABIC 4/LEVANTINE 4,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,1110,SOCIAL ISSUES IN ARABIC-SPEAKING COUNTRIES,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,1115,READINGS IN ARABIC,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,1120,VOICES OF DEFIANCE: THE REBEL IN ARABIC LITERATURE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,1615,ARABIC LIFE AND THOUGHT,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,1635,INTRODUCTION TO MODERN ARABIC LITERATURE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,1625,VOICES IN EXILE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,1645,GLOBAL ISSUES IN LITERATURE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,1620,ARAB CINEMA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,1705,INTRODUCTION TO ARABIC LINGUISTICS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,1901,INDEPENDENT STUDY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,1905,UNDERGRADUATE TEACHING ASSISTANT IN ARABIC,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,0112,GLOBAL ARCHITECTURE 1,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,0110,APPROACHES TO THE BUILT ENVIRONMENT,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARABIC,1909,SPECIAL TOPICS IN ARABIC,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,0116,GLOBAL ARCHITECTURE 2: MODERN,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,0114,ART AND ARCHITECTURE OF THE MUSLIM WORLD,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,0153,MEDIEVAL ARCHITECTURE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,0150,INTRODUCTION TO WESTERN ARCHITECTURE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,0180,WORLD CITIES,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,0177,FRANK LLOYD WRIGHT,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,0210,SPECIAL TOPICS-ARCHITECTURE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,0182,THE CITY OF ROME AND ITS ARCHITECTURE: FROM AENEAS TO ZAHA HADID,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,0201,FOUNDATIONS STUDIO 1,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,0300,INTRODUCTION TO HISTORIC PRESERVATION,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,0401,BUILDING STRUCTURES 1,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,0902,ARCHITECTURAL STUDIES PROSEMINAR,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,0901,ARCHITECTURAL STUDIES PROSEMINAR 1,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,0402,BUILDING SYSTEMS 1,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1118,ARCHITECTURE SINCE 1945,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1136,EARLY AMERICAN ARCHITECTURE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1137,AMERICAN ARCHITECTURE SINCE INDUSTRIALIZATION,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1138,BLACK BUILT AMERICA: ARCHITECTURES OF BLACK RESISTANCE IN THE UNITED STATES,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1152,ROMAN ARCHITECTURE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1153,EARLY CHRISTIAN AND BYZANTINE ARCHITECTURE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1154,CONSTRUCTING THE GOTHIC,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1160,"ARCHITECTURE: IMAGE, TEXT, THEORY",,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1158,ARCHITECTURE AND ENLIGHTENMENT,,Humanities,undergraduate,False,True,False,False,False
pitt,2026,2025-2026,ARC,1161,"MODERNITY, MODERNISM AND HOUSING",,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1156,HIGH RENAISSANCE ARCHITECTURE,,Humanities,undergraduate,False,True,False,False,False
pitt,2026,2025-2026,ARC,1181,PITTSBURGH ARCHITECTURE/URBANISM,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1162,CAMPUS-COMMUNITY WORKSHOP,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1182,PITTSBURGH NEIGHBORHOODS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1183,DIGITAL ROMAN AFRICA: VISUALIZING ARCHITECTURE AND URBANISM IN ROMAN NORTH AFRICA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1191,ARCHITECTURE AND THE CITY IN CENTRAL EUROPE: 19TH AND 20TH CENTURIES,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1180,WORLD CITIES,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1201,ARCHITECTURE DESIGN STUDIO 1,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1203,DESIGN STUDIO 3,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1210,FALLINGWATER STUDIO,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1204,DESIGN STUDIO 4,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1202,ARCHITECTURE DESIGN STUDIO 2,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1310,PRESERVATION - TEXTS AND THEORY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1330,GLOBAL PRESERVATION,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1320,DOCUMENTATION AND CONSERVATION STUDIO,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1340,HERITAGE SITES,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1901,UNDERGRADUATE TEACHING ASSISTANTSHIP,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1990,ARCHITECTURAL STUDIES INTERNSHIP,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1911,ARCHITECTURE AND DIGITAL MEDIA 1,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0010,BEING HUMAN IN THE AGE OF COVID-19,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1912,ARCHITECTURE AND DIGITAL MEDIA 2,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARC,1999,SENIOR THESIS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0020,LATIN AMERICA AND CARIBBEAN,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0080,FIRST YEAR GLOBAL EXPERIENCE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0092,UNIVERSITY SEMINAR,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0120,FIRST EXPERIENCES IN RESEARCH,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0111,RIGHT START 1,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0101,FIRST APPROACHES TO RESEARCH,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0121,CONTINUING EXPERIENCES IN RESEARCH,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0112,RIGHT START TO COLLEGE 2,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0113,RIGHT START TO COLLEGE 3,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0500,INTRODUCTION TO STUDY ABROAD,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0125,SPECIAL TOPICS IN RESEARCH,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0552,HUMANITIES PROSEMINAR 2,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0600,ESL EDUCATION,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0551,HUMANITIES PROSEMINAR 2,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0802,GLOBAL LEADERSHIP,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0800,INTRODUCTION TO U.S. AND PITT CULTURE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0550,HUMANITIES PROSEMINAR 1,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,0900,SEMINAR IN PEER TUTORING,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1001,INTERNATIONAL STUDIES - LONDON,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1002,INTERNATIONAL STUDIES - CUBA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1004,GLOBAL DIVERSITY,,Humanities,undergraduate,True,False,False,False,False
pitt,2026,2025-2026,ARTSC,1000,UCIS PROFESSIONAL DEVELOPMENT,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1018,GLOBAL WATER POLICY DC STUDY AWAY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1017,CRITICAL ISSUES IN CRIMINAL JUSTICE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1022,STUDY AWAY: PUERTO RICO,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1023,U.S. CIVIL RIGHTS MOVEMENT,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1100,DIETRICH TO LONDON COURSE 1,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1102,DIETRICH TO LONDON COURSE 3,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1103,DIETRICH TO LONDON COURSE 4,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1106,DIETRICH TO SICILY COURSE 1,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1107,DIETRICH TO SICILY COURSE 2,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1101,DIETRICH TO LONDON COURSE 2,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1108,DIETRICH TO SICILY COURSE 3,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1109,DIETRICH TO SICILY COURSE 4,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1111,DIETRICH TO SICILY COURSE 6,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1110,DIETRICH TO SICILY COURSE 5,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1119,DIETRICH TO BERLIN COURSE 2,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1118,DIETRICH TO BERLIN COURSE 1,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1300,PROJECT BASED TECHNOLOGY DESIGN,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1400,STUDY ABROAD: MULTI-COUNTRY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1401,ELECTIVE AT VERITAS UNIVERSITY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1402,ELECTIVE AT VERITAS UNIVERSITY 2,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1404,GLOBAL CITIES VIRTUAL INTERNSHIP,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1403,ELECTIVE IN CHINA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1405,GLOBAL CONSULTING PROJECTS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1408,"VIRTUAL PITT IN SPAIN, HALF SEMESTER",,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1406,"ONLINE GLOBAL CITIES, HALF SEMESTER",,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1407,"ONLINE GLOBAL CITIES, WHOLE SEMESTER",,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1409,"VIRTUAL PITT IN SPAIN, WHOLE SEMESTER",,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1410,VIRTUAL STUDY ABROAD PROVIDER PROGRAM,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1450,LONDON FIELD STUDIES,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1462,VIENNA THEN AND NOW,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1455,YELLOWSTONE FIELD STUDIES,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1460,WYOMING FIELD STUDIES,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1500,STUDY ABROAD: EL SALVADOR,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1461,WYOMING STUDIO ARTS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1499,STUDY ABROAD: LATIN AMERICA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1503,STUDY ABROAD: CAMEROON,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1505,STUDY ABROAD: ARGENTINA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1506,STUDY ABROAD: AUSTRALIA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1507,STUDY ABROAD: AUSTRIA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1508,STUDY ABROAD: BRAZIL,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1510,STUDY ABROAD: CANADA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1509,STUDY ABROAD: BELGIUM,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1511,STUDY ABROAD: BOLIVIA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1512,STUDY ABROAD: CHILE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1518,STUDY ABROAD: COSTA RICA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1514,STUDY ABROAD: CYPRUS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1515,STUDY ABROAD: CHINA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1519,STUDY ABROAD: CZECH REPUBLIC,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1517,STUDY ABROAD: COLOMBIA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1522,STUDY ABROAD: DENMARK,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1520,STUDY ABROAD: SLOVAKIA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1521,STUDY ABROAD: DOMINICAN REPUBLIC,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1524,STUDY ABROAD: ECUADOR,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1525,STUDY ABROAD: ENGLAND,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1527,STUDY ABROAD: FRANCE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1530,STUDY ABROAD: FINLAND,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1529,STUDY ABROAD: GERMANY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1531,STUDY ABROAD: GREECE,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1532,STUDY ABROAD: GUATEMALA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1534,STUDY ABROAD: HONG KONG,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1537,STUDY ABROAD: HONDURAS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1533,STUDY ABROAD: HUNGARY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1538,STUDY ABROAD: ISRAEL,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1535,STUDY ABROAD: IRELAND,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1540,STUDY ABROAD: ITALY,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1539,STUDY ABROAD: NORTHERN IRELAND,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1541,STUDY ABROAD: JAMAICA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1542,STUDY ABROAD: JAPAN,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1544,STUDY ABROAD: JORDAN,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1546,STUDY ABROAD: LEBANON,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1545,STUDY ABROAD: KENYA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1548,STUDY ABROAD: LITHUANIA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1547,STUDY ABROAD: SOUTH KOREA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1549,STUDY ABROAD: MALTA,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1550,STUDY ABROAD: MEXICO,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1551,STUDY ABROAD: MOROCCO,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ARTSC,1552,STUDY ABROAD: NETHERLANDS,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ASL,0102,AMERICAN SIGN LANGUAGE 2,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ASL,0103,AMERICAN SIGN LANGUAGE 3,,Humanities,undergraduate,False,False,False,False,False
pitt,2026,2025-2026,ASL,0104,AMERICAN SIGN LANGUAGE 4,,Humanities,undergraduate,False,False,False,False,False
